Id,ORIG_FID,Longitude,Latitude
0,0,102.519104004446319,12.821289062340384
0,0,102.515686034782732,12.823120117099791
0,0,102.515853281703642,12.825294319877003
0,0,102.515886795839037,12.825311623732489
0,0,102.516277403779213,12.825513963098956
0,0,102.516485386391537,12.825767171717644
0,0,102.516702834368346,12.826193230033596
0,0,102.516764619591584,12.826579856675096
0,0,102.516711009205778,12.826781223874434
0,0,102.516635869949482,12.826955195026301
0,0,102.516571401149292,12.827006176693772
0,0,102.516552238395150,12.827025502225183
0,0,102.516507199447744,12.827056952416456
0,0,102.516490856068231,12.827068363913895
0,0,102.516488266020701,12.827071918933939
0,0,102.516382523734535,12.827155716862876
0,0,102.515818179365567,12.827508558673117
0,0,102.515723857570038,12.827573118304826
0,0,102.515359246332196,12.829833708159128
0,0,102.515372504137815,12.829905692593684
0,0,102.515560213333231,12.830221449060673
0,0,102.516049394164270,12.830920621589485
0,0,102.516403754929399,12.831559326401816
0,0,102.516513546862768,12.831848441352520
0,0,102.516581511327729,12.832172720694530
0,0,102.516566811908888,12.832636477691324
0,0,102.516486355860707,12.832935063402488
0,0,102.516365907860404,12.833400236831494
0,0,102.516126683699554,12.833943109886661
0,0,102.515776604606685,12.834600281377959
0,0,102.515480760928426,12.835155639721052
0,0,102.515216607560433,12.835824981737574
0,0,102.515162301099394,12.836294754299502
0,0,102.515148655685948,12.837001262598221
0,0,102.515147143925617,12.837079546783684
0,0,102.515194980663864,12.837394441700155
0,0,102.515311504922067,12.837648725008705
0,0,102.515505152340950,12.837825225054132
0,0,102.515886082676616,12.838025749588724
0,0,102.516331807367067,12.838639434362449
0,0,102.516420446346558,12.838900401432454
0,0,102.516416198848560,12.839031540573160
0,0,102.516346746904901,12.839276756916831
0,0,102.515549398086307,12.840449292101198
0,0,102.514754534993870,12.841800536065932
0,0,102.514590109246228,12.841850204723244
0,0,102.514585394100720,12.841854997210419
0,0,102.514249061145335,12.842025381865938
0,0,102.513945202709010,12.842096448092661
0,0,102.513664939785201,12.842231072106358
0,0,102.513241896896091,12.842502320225947
0,0,102.512986096431291,12.842822400633338
0,0,102.512730861640023,12.843183335442632
0,0,102.512515555848267,12.843421156661122
0,0,102.512226681915877,12.843608889238908
0,0,102.512020504242912,12.843754655852763
0,0,102.511780120855974,12.843686371229126
0,0,102.511560978556361,12.843648445019767
0,0,102.511332138867147,12.843661724409117
0,0,102.511094170159879,12.843767055705086
0,0,102.511037344697741,12.843801038387255
0,0,102.510867032887290,12.843902885709667
0,0,102.510763771830682,12.843991019270163
0,0,102.509704589894966,12.844726562181165
0,0,102.508101786668192,12.845432883420870
0,0,102.506103515564860,12.846313477085346
0,0,102.505067168315236,12.847422128028825
0,0,102.503612648005344,12.848978126039754
0,0,102.503479004252711,12.849121093963390
0,0,102.500488280909508,12.851501465420370
0,0,102.500385253676598,12.851786770842864
0,0,102.500331792578208,12.852044939222594
0,0,102.500340834362078,12.852157386853946
0,0,102.500386335561018,12.852723304137214
0,0,102.500378458399211,12.853240111242201
0,0,102.500329135081586,12.854023204007717
0,0,102.500185661738954,12.854527058177268
0,0,102.499956638588060,12.855371600718854
0,0,102.499811937670870,12.855786895049221
0,0,102.499371690750991,12.856589968951937
0,0,102.498767518106547,12.857330091210770
0,0,102.498498322239811,12.860214338421031
0,0,102.498576262884285,12.860285371372868
0,0,102.499831327953473,12.861259854258890
0,0,102.500796813122463,12.862204963488296
0,0,102.503677022376735,12.864776995761815
0,0,102.506896973016978,12.866271972973209
0,0,102.507489003015110,12.870179377076624
0,0,102.507507324003882,12.870300292724380
0,0,102.506286621130698,12.874877930072444
0,0,102.505676270143795,12.878723145157096
0,0,102.505676270143795,12.880063787014194
0,0,102.505679969055393,12.880074865762481
0,0,102.505684789421537,12.880421137125836
0,0,102.505676270143795,12.880466111322050
0,0,102.505560052554415,12.881079652204221
0,0,102.505337952384650,12.881739471299625
0,0,102.505281919225240,12.882086557448702
0,0,102.505285574969378,12.882349244921784
0,0,102.505387595860896,12.882682271069996
0,0,102.505517367132825,12.882842461910116
0,0,102.505582632732398,12.882873439957336
0,0,102.506137309389374,12.883012084839891
0,0,102.506319630746418,12.883057657984580
0,0,102.506912848749039,12.883077884636691
0,0,102.507423036843761,12.883208743189016
0,0,102.507908602400164,12.883590412767376
0,0,102.508251891611565,12.883918671609479
0,0,102.508452775874957,12.884137170893780
0,0,102.508569527661621,12.884384976385604
0,0,102.508572232822360,12.884579033895363
0,0,102.508556452418418,12.884644539613873
0,0,102.508568097739555,12.884669870817959
0,0,102.508669124880271,12.884931251576063
0,0,102.508542735059223,12.885470362767080
0,0,102.508375171576972,12.885675633024107
0,0,102.508037218043228,12.885883190257061
0,0,102.507625403189877,12.886032023559096
